user_id,total_debt,avg_monthly_spending,total_balance,income,age,gender,credit_score,dependents,loan_amount
9645,34706.08,2750.5,81717.92,91555.64,66,Non-Binary,582,4,61211.88
9646,15510.59,2302.38,32740.9,48221.83,58,Female,694,5,49210.08
9647,21051.17,1783.0,63985.06,104417.23,55,Non-Binary,667,0,166884.1
9648,15856.33,2313.23,68235.77,61606.44,78,Male,587,4,50134.08
9649,7929.42,2515.63,65228.42,46094.16,41,Male,815,0,107208.71
9650,35559.68,1888.41,59120.28,100451.83,64,Male,567,5,66154.96
9651,14572.58,2125.77,69783.17,92403.14,60,Non-Binary,571,3,80533.57
9652,35806.38,2007.31,23119.0,98280.46,72,Male,775,2,129492.48
9653,39622.97,1829.53,68403.44,104058.03,72,Female,571,1,85722.57
9654,13879.12,2528.85,68539.72,79881.82,53,Non-Binary,665,3,91984.0
9655,38776.41,2780.14,135383.19,104393.0,60,Female,719,5,104975.21
9656,26178.99,1884.61,113682.01,104999.19,66,Female,721,5,126700.29
9657,22800.05,1985.75,99075.43,75687.66,65,Male,814,0,148278.47
9658,50619.21,1742.36,109926.99,103400.08,47,Male,475,1,45343.99
9659,16876.49,1867.04,39228.69,99540.83,54,Male,726,1,172874.03
9660,25969.51,2663.19,68047.47,105487.66,39,Male,779,3,145431.92
9661,22306.45,2125.18,105139.71,62071.77,76,Non-Binary,666,0,79386.76
9662,16686.29,2225.2,23733.15,63897.03,43,Male,736,1,101048.71
9663,11165.9,1202.23,0.0,76052.24,63,Non-Binary,504,4,50540.67
9664,33136.36,2113.5,141625.63,94232.99,44,Male,576,4,64385.11
9665,8841.38,1782.54,44984.92,58425.53,22,Male,578,2,60150.27
9666,2895.53,2346.15,109392.21,63492.94,64,Male,644,3,79592.0
9667,12675.62,1557.04,68584.43,91574.86,32,Female,624,4,97605.7
9668,42895.72,2704.39,63223.47,92877.29,64,Non-Binary,783,2,105343.95
9669,22522.08,2565.79,0.0,84137.38,78,Male,695,3,92927.48
9670,31934.04,2503.26,31481.15,63914.03,48,Non-Binary,692,3,47866.07
9671,24287.69,2761.05,108624.88,116451.32,58,Non-Binary,690,2,156846.1
9672,11328.27,2235.14,36233.95,58847.14,69,Male,691,5,70941.64
9673,25862.83,2796.99,110193.09,84337.14,25,Non-Binary,489,3,42197.41
9674,14666.32,2568.5,55433.11,81183.73,55,Female,633,4,84574.09
9675,28471.93,1822.44,8018.04,66082.03,25,Non-Binary,700,3,57441.54
9676,5976.1,2669.09,11082.43,20000.0,71,Female,721,4,22543.26
9677,24882.99,1113.54,60639.92,61325.7,47,Male,434,2,21309.28
9678,3882.75,2294.24,2255.49,33864.46,53,Non-Binary,622,0,52658.99
9679,1020.36,2478.63,6072.56,20000.0,42,Male,607,4,22247.65
9680,24043.7,1732.87,104982.33,75671.37,44,Non-Binary,850,1,139395.57
9681,21131.37,1793.46,47021.98,102626.81,47,Male,698,1,159227.67
9682,3102.66,2425.19,1957.36,45958.09,19,Female,612,4,51052.59
9683,21541.45,2428.1,47435.3,64264.97,32,Female,575,0,64085.78
9684,40647.63,1695.71,81218.26,86608.43,57,Non-Binary,661,5,63351.34
9685,26367.9,2569.38,34216.94,70082.03,29,Non-Binary,709,0,97523.09
9686,40774.3,1726.54,0.0,116355.98,65,Male,443,4,41267.79
9687,26922.92,2570.39,111095.98,80793.1,25,Female,751,1,119269.32
9688,23543.88,2469.11,59438.85,57782.09,44,Non-Binary,535,0,43887.68
9689,7373.82,2867.71,85912.02,90534.44,64,Female,601,0,136534.75
9690,23003.2,2671.68,35724.75,80070.71,51,Female,588,2,71718.66
9691,41589.76,2340.44,1491.74,119821.96,45,Male,631,4,98871.72
9692,9822.64,1802.16,2706.76,59277.01,22,Non-Binary,634,3,63068.02
9693,5590.09,1941.93,28405.58,32035.15,74,Female,631,2,38196.54
9694,11544.61,2010.87,18955.86,31521.6,76,Male,470,1,16672.01
9695,17071.16,1782.38,64037.84,53320.5,48,Non-Binary,645,1,61393.74
9696,35184.43,2790.87,132850.81,88519.87,66,Male,702,4,81865.66
9697,9808.34,2406.74,60964.93,140353.24,76,Non-Binary,648,5,173458.66
9698,16259.94,953.37,5454.58,84753.66,51,Male,678,0,141221.99
9699,8452.54,1807.43,46015.81,43467.09,58,Female,694,0,75249.87
9700,10517.6,2122.74,23307.09,49501.32,42,Female,850,5,81866.26
9701,20581.78,1968.29,6166.65,48835.72,31,Male,579,3,30098.6
9702,17519.01,1572.64,45584.77,45285.49,52,Female,471,5,18129.24
9703,23221.14,2283.12,81041.74,69040.63,62,Male,528,4,39888.24
9704,6329.65,1364.6,82169.63,46275.89,75,Non-Binary,713,1,80989.46
9705,33402.29,2475.3,0.0,77056.17,65,Male,584,2,54099.6
9706,12031.73,2452.72,151788.37,113434.79,20,Male,821,2,230535.49
9707,1613.3,2232.21,46757.35,54071.5,44,Male,615,1,81119.5
9708,1920.42,2557.54,64829.32,61847.26,42,Non-Binary,473,3,39584.42
9709,5752.76,1310.68,28017.47,20533.88,33,Male,613,2,20188.71
9710,30040.55,1588.85,87034.89,88203.38,21,Male,614,3,69732.35
9711,19756.81,2207.58,78846.35,95927.39,45,Female,670,4,107608.55
9712,11585.97,2152.78,21543.98,29195.39,34,Non-Binary,711,2,31582.41
9713,3763.8,2476.12,81614.98,72631.36,69,Female,452,5,39968.26
9714,20487.14,1299.41,26076.63,91190.8,38,Female,723,4,114193.2
9715,2499.59,1398.82,31801.89,86754.27,68,Male,403,2,37868.66
9716,22235.56,2006.26,145573.28,110390.8,22,Male,709,1,177000.1
9717,27624.72,1778.69,109292.0,100102.78,33,Female,687,1,137695.66
9718,6524.84,1270.62,45598.99,62230.22,38,Non-Binary,522,1,60708.85
9719,21113.48,1992.61,32530.96,76199.94,41,Male,765,0,139720.0
9720,7848.11,3100.1,40156.23,121628.76,51,Male,611,0,193013.47
9721,2945.98,2563.4,22973.89,20000.0,67,Male,542,3,15758.05
9722,9360.55,2294.61,0.0,65595.24,20,Male,788,5,104780.83
9723,1708.91,2470.36,30163.48,57250.46,20,Male,653,2,85554.23
9724,48571.27,2383.65,62668.18,102051.85,71,Female,557,1,67473.64
9725,8570.52,1958.66,53205.56,61899.73,18,Male,633,1,87178.94
9726,12417.58,2034.61,49982.0,41446.47,65,Female,801,4,55530.2
9727,5631.72,2113.38,159997.29,80160.74,77,Male,683,1,140128.24
9728,19208.81,1978.23,0.0,88147.46,42,Female,739,0,165077.25
9729,12002.03,2195.0,72754.02,85929.9,55,Female,499,5,56171.85
9730,74531.11,1040.13,193076.87,157047.31,49,Male,530,1,93168.83
9731,28672.64,1628.83,45352.86,94983.62,71,Non-Binary,699,3,101022.22
9732,37007.07,2164.14,101846.22,94256.7,78,Male,573,0,85250.49
9733,20554.32,2449.61,7980.25,98351.17,31,Male,608,3,91489.34
9734,9446.7,1930.17,75878.08,88657.72,32,Non-Binary,614,4,94966.94
9735,36846.17,2172.21,31636.19,104282.63,49,Female,627,1,108254.48
9736,48814.56,2303.73,90973.01,112760.77,46,Non-Binary,789,1,153506.82
9737,8567.81,2440.61,18587.58,22399.39,49,Non-Binary,603,0,22860.46
9738,18896.73,1152.28,67133.04,78931.96,62,Non-Binary,550,1,73679.89
9739,34779.24,1791.72,18538.61,104506.1,56,Male,696,3,105427.52
9740,16498.74,1901.44,47674.83,46673.25,41,Male,559,1,38365.97
9741,28511.16,2953.41,37593.67,67511.76,51,Female,785,4,72222.8
9742,12357.73,2174.46,98054.44,75210.86,59,Non-Binary,541,3,57836.46
9743,1427.97,1990.37,104923.23,68065.93,25,Female,567,1,87344.22
9744,42984.33,3109.3,89445.73,92717.52,63,Female,810,0,138349.98
9745,29011.28,2154.3,43374.5,77515.39,25,Female,605,0,80693.82
9746,10323.52,2223.69,39932.4,86706.94,80,Male,564,3,76994.61
9747,20844.59,3347.39,41806.27,115380.55,37,Female,701,1,186098.69
9748,32417.18,2221.6,105081.5,76050.5,67,Non-Binary,786,2,92535.28
9749,13901.92,1808.63,134272.27,93529.55,26,Non-Binary,795,1,193495.5
9750,4032.22,2136.73,39567.1,37047.05,25,Non-Binary,631,4,41724.88
9751,14779.68,2450.15,36230.82,59568.45,34,Non-Binary,663,1,79814.03
9752,3819.92,1918.45,55106.51,66465.94,55,Female,697,0,135657.23
9753,15045.3,1578.46,27260.12,47368.14,31,Non-Binary,650,0,61707.85
9754,36159.78,1716.69,67448.85,78925.49,32,Non-Binary,578,3,45394.34
9755,50508.19,2535.19,93303.58,101166.97,49,Male,654,1,88036.62
9756,9963.36,1867.4,44634.86,28241.74,43,Male,617,2,25284.47
9757,2512.74,2177.32,17616.59,48592.83,70,Female,528,1,51576.25
9758,25986.13,2744.22,67291.7,54063.15,63,Non-Binary,682,3,40952.31
9759,29199.85,2273.48,52041.47,75470.64,55,Non-Binary,688,2,78341.31
9760,5199.11,1854.58,28077.41,40867.19,38,Male,715,3,56517.9
9761,30638.59,2836.35,53294.65,82533.65,47,Male,651,0,99356.16
9762,6671.39,2763.43,12689.06,20000.0,50,Female,514,2,12446.81
9763,4237.1,2626.59,44661.79,96416.86,76,Non-Binary,847,1,247527.91
9764,14741.8,2323.53,113935.73,95637.25,29,Female,451,1,59965.71
9765,45899.18,2743.79,26655.27,120929.97,49,Male,601,3,86231.28
9766,2276.08,3257.24,46165.22,64943.87,23,Non-Binary,751,3,107913.99
9767,23788.14,1647.96,63581.98,64223.85,56,Female,714,3,63918.42
9768,9123.49,2506.52,36187.71,78945.57,54,Non-Binary,725,3,113302.38
9769,20509.86,2187.61,69222.31,81520.45,54,Female,609,0,102831.0
9770,24393.35,2093.44,106667.46,85835.43,36,Non-Binary,713,4,96889.02
9771,35465.2,2564.33,44216.28,81858.0,18,Male,604,4,53849.89
9772,1636.59,955.1,36115.13,86672.36,30,Non-Binary,817,0,239800.92
9773,18078.97,2533.69,30473.71,105514.01,59,Non-Binary,648,2,132774.34
9774,1528.35,1115.14,19748.3,93283.6,78,Non-Binary,529,3,80227.47
9775,4301.91,2058.49,19603.5,67834.83,65,Non-Binary,553,4,61372.86
9776,8487.88,2193.95,34850.15,46873.09,41,Female,557,1,48428.41
9777,562.16,1452.63,33785.77,49409.37,78,Female,610,4,57817.35
9778,2604.22,1691.91,161920.55,105495.7,33,Female,799,0,280051.97
9779,9040.76,2233.99,166580.29,106037.74,32,Female,727,5,158140.49
9780,29110.88,1301.22,19424.63,65058.48,52,Male,484,2,28863.01
9781,22495.66,1686.11,124127.55,103071.59,57,Female,620,4,98449.4
9782,40247.62,1513.88,46195.85,90473.95,34,Male,774,2,103887.23
9783,30937.59,911.16,7978.65,89884.38,59,Female,552,4,56717.86
9784,8217.72,1913.8,41887.9,36014.56,74,Female,451,1,20605.21
9785,19620.14,2276.76,41101.82,58455.18,66,Non-Binary,443,3,21204.12
9786,15787.66,2209.42,65561.58,54719.81,46,Non-Binary,829,2,89870.23
9787,13044.81,1234.23,83257.57,86109.79,21,Female,519,2,69823.7
9788,24993.37,1676.52,59577.23,105082.88,33,Non-Binary,497,3,60242.05
9789,48928.73,1715.08,63718.35,105438.31,76,Non-Binary,613,2,77182.45
9790,36829.48,1116.49,89601.23,81069.3,73,Non-Binary,702,2,77605.48
9791,21715.62,1862.59,55651.98,58828.77,69,Non-Binary,474,3,24656.87
9792,2940.46,1849.48,28512.69,83249.87,41,Non-Binary,578,3,85244.83
9793,31309.26,1989.42,106442.66,75555.05,64,Female,513,5,35984.23
9794,25495.6,1995.7,21820.09,59770.37,48,Non-Binary,661,3,47243.68
9795,41643.35,2449.29,55023.31,90671.71,27,Male,655,3,66456.34
9796,41564.87,1523.69,60763.31,95160.78,69,Female,431,0,38297.03
9797,13665.94,2481.08,24201.87,40204.61,46,Female,610,2,35900.04
9798,43318.81,952.27,103086.53,100475.55,70,Non-Binary,769,1,131596.59
9799,508.68,2573.96,75588.63,73206.61,42,Female,564,4,73279.52
9800,55716.41,2490.4,118626.63,117596.63,73,Female,649,2,94238.67
9801,49645.72,2543.05,39722.71,107915.58,38,Male,630,5,73420.6
9802,24025.87,1282.13,22538.99,102614.36,75,Male,619,0,136744.38
9803,27133.88,2711.36,72001.4,86059.21,63,Female,822,3,117444.17
9804,28331.92,1407.07,169857.06,91618.99,20,Female,721,2,116264.67
9805,15433.96,2789.81,94983.91,83623.32,18,Non-Binary,643,5,89303.51
9806,49518.88,1212.27,78562.26,102181.17,67,Male,755,2,104559.55
9807,8878.61,1967.37,70516.05,100749.1,29,Male,706,2,162761.26
9808,12243.93,1582.56,66213.04,75508.45,61,Female,584,1,88202.47
9809,25523.73,1715.22,23573.83,101701.74,80,Female,762,1,172772.3
9810,36963.38,1960.83,20621.52,103872.58,25,Non-Binary,850,4,140510.07
9811,13105.27,2620.83,141987.68,94634.37,75,Female,672,2,132344.19
9812,6945.97,2011.36,37952.21,33932.43,44,Female,709,3,42143.36
9813,28647.51,1957.58,110446.75,97075.42,51,Male,676,4,98238.02
9814,9823.5,1406.52,68018.24,102265.69,73,Female,673,2,150462.43
9815,35581.86,1086.5,42313.09,80089.17,29,Male,645,3,58628.85
9816,28697.16,1996.27,5132.32,102315.77,78,Male,467,0,67060.12
9817,36261.4,2611.1,15045.26,81184.91,68,Non-Binary,681,2,74688.12
9818,51584.78,1124.15,60645.59,112812.31,58,Female,736,3,101927.9
9819,22407.33,2506.86,123300.43,92889.11,54,Male,408,3,29064.22
9820,19282.9,2118.95,74591.61,42939.1,48,Male,649,0,45033.66
9821,14766.02,1596.26,56432.8,50810.75,76,Non-Binary,704,5,55601.08
9822,10040.59,2024.89,59141.03,96812.84,76,Male,673,3,123579.61
9823,9049.41,1608.72,76879.16,103203.05,46,Male,658,0,183856.55
9824,28949.74,1906.53,80957.73,90950.83,58,Non-Binary,625,3,76938.11
9825,7298.3,1553.96,103284.97,83292.95,30,Non-Binary,700,1,149226.03
9826,18445.92,2096.26,63183.97,71696.18,71,Female,692,1,102473.36
9827,15174.91,1643.89,136468.88,127271.85,19,Female,566,1,146378.38
9828,27243.84,2132.01,58521.37,69665.18,79,Non-Binary,676,3,60902.18
9829,63.88,2211.31,48717.83,70533.26,22,Male,655,1,122808.91
9830,2776.84,1978.01,138006.75,90438.52,35,Male,684,0,183611.44
9831,20798.98,1867.47,31932.95,50198.15,52,Female,724,1,61193.9
9832,15473.17,1555.67,34133.01,47381.71,42,Female,759,5,55921.74
9833,44405.36,2435.66,97796.34,96492.24,73,Female,559,2,58868.16
9834,11810.07,2287.36,39561.51,73859.11,68,Non-Binary,687,0,130980.22
9835,29641.59,1761.08,7804.26,62340.79,32,Non-Binary,606,0,54578.73
9836,33648.39,1739.25,116723.29,136152.19,75,Female,618,3,124458.55
9837,37888.86,1533.07,56671.54,97942.51,43,Male,723,3,96992.73
9838,46158.59,1927.83,197387.34,105401.24,38,Female,570,4,61074.24
9839,22211.31,1319.08,74749.02,81076.34,62,Male,463,4,36635.62
9840,9056.26,2382.77,64261.34,90326.96,20,Male,684,4,119157.77
9841,5112.32,2761.24,13132.18,47024.94,56,Non-Binary,576,4,44168.4
9842,21712.81,2406.07,47249.68,75129.04,61,Non-Binary,685,0,112174.69
9843,5844.88,1059.78,73497.91,62653.11,38,Female,549,2,61724.83
9844,24197.5,2124.47,51667.36,91173.57,27,Non-Binary,439,0,50780.24
9845,24531.33,1939.13,62541.2,59992.74,38,Non-Binary,491,3,25861.34
9846,6091.7,1399.62,28168.22,75051.61,29,Female,638,5,88996.0
9847,30929.71,1583.33,145800.84,85225.93,47,Male,632,0,98326.18
9848,23929.2,1794.15,62011.9,75964.74,26,Non-Binary,494,1,49557.06
9849,16429.42,1613.66,19855.48,38340.16,67,Male,551,5,20998.87
9850,12953.59,2009.17,8501.42,55791.04,38,Female,665,3,59700.15
9851,24990.58,1342.78,100798.11,102257.11,21,Female,555,1,96723.95
9852,19554.61,2418.27,20342.89,61199.29,52,Non-Binary,705,3,64398.31
9853,4013.62,2032.5,61747.78,52054.85,57,Male,486,5,34118.06
9854,9567.54,1839.82,0.0,63065.69,55,Male,846,5,111529.37
9855,13127.22,1590.59,13347.84,32851.19,66,Non-Binary,654,3,26660.18
9856,11625.54,1786.97,56914.66,99022.74,43,Female,696,0,188778.21
9857,16470.44,1692.47,24348.61,54483.36,65,Male,682,4,55444.01
9858,28786.74,2847.06,88952.12,130876.74,50,Non-Binary,769,0,261165.34
9859,9644.84,2015.22,163137.73,96534.28,53,Female,594,1,125405.3
9860,18608.92,2156.51,63005.24,76693.56,79,Non-Binary,638,4,74961.18
9861,1606.04,2452.21,132762.25,66191.81,77,Male,691,5,96420.72
9862,26085.49,2947.05,79745.33,54047.75,50,Female,668,3,39290.2
9863,32161.61,2037.3,108810.21,100894.75,40,Female,473,4,45401.57
9864,40144.48,1512.42,100518.91,99635.55,30,Non-Binary,566,3,60421.7
9865,12213.02,1697.42,25596.2,45635.53,22,Female,640,4,43388.84
9866,4898.67,2196.2,44610.75,86112.87,63,Female,637,2,119429.26
9867,22523.34,1800.61,75566.9,87289.97,50,Female,672,5,91992.53
9868,5335.04,2333.56,23475.33,55357.11,36,Male,554,5,48512.41
9869,10707.16,1372.15,54055.92,92245.22,31,Non-Binary,573,4,84992.43
9870,23250.6,2033.06,58465.67,97453.25,50,Male,585,2,92281.41
9871,15138.79,1334.18,55322.54,70595.01,47,Female,568,0,81067.22
9872,12620.31,2153.05,32267.23,62627.26,60,Female,767,2,101905.48
9873,28503.2,2552.71,77454.57,79346.1,57,Male,634,5,64839.02
9874,18178.39,1906.58,64463.79,68998.71,33,Male,588,3,55884.16
9875,28923.78,1334.08,49696.14,62602.98,44,Female,456,2,22926.66
9876,27515.31,1502.41,5229.0,80031.54,68,Male,761,5,92438.72
9877,30073.63,1210.91,27916.06,83991.99,53,Female,786,3,100053.53
9878,16938.83,2190.78,12906.55,47222.98,66,Female,467,1,24827.79
9879,51776.07,1802.42,49608.44,105221.17,26,Female,640,4,69382.1
9880,32257.55,1528.9,53988.54,105717.37,30,Non-Binary,808,1,183196.2
9881,20471.68,1936.27,107316.86,80750.92,72,Non-Binary,713,1,122213.93
9882,36423.83,2488.42,83186.44,86733.8,65,Female,620,2,70251.6
9883,20240.34,1337.88,79115.48,69632.11,29,Male,677,2,81254.43
9884,15559.72,2179.54,11017.68,37921.51,56,Non-Binary,797,5,42435.32
9885,15127.72,2257.79,25076.54,60065.08,79,Female,640,0,83338.84
9886,15770.49,2232.3,42475.53,73221.67,59,Non-Binary,796,3,108802.5
9887,32463.65,1810.21,158453.89,105550.17,44,Non-Binary,716,3,116088.46
9888,13010.65,1565.55,90210.21,71030.02,66,Non-Binary,804,5,111650.72
9889,6078.12,1815.41,47493.96,60129.16,21,Male,664,5,75121.26
9890,20114.98,1682.19,96624.84,64461.68,39,Male,585,3,48257.61
9891,2059.91,2787.88,27138.46,73273.08,64,Male,636,5,91360.06
9892,20765.24,2055.27,111416.14,142680.28,21,Non-Binary,627,2,173961.89
9893,48864.83,1619.74,81652.76,110527.6,71,Non-Binary,739,5,103358.75
9894,12446.52,1505.97,19957.42,46583.27,70,Male,704,3,52657.9
9895,35623.57,2383.86,186569.73,95540.56,64,Non-Binary,597,1,87359.52
9896,40557.68,1372.81,95510.75,84306.61,63,Non-Binary,494,3,32406.38
9897,32711.51,2496.02,102651.34,124807.47,21,Non-Binary,454,5,54152.58
9898,22105.43,2354.58,139831.6,106544.93,59,Female,600,1,124356.66
9899,15953.24,1343.8,136303.88,127067.77,71,Male,633,4,141277.23
9900,10786.36,2203.39,33760.29,91980.85,26,Female,665,1,145485.97
9901,195.51,2313.83,78228.46,73328.49,31,Female,547,0,98530.07
9902,9471.83,1204.39,1644.54,136748.83,47,Male,850,1,343648.09
9903,37307.22,1165.03,225198.56,97804.78,60,Male,561,0,86127.07
9904,53596.54,2833.2,69919.28,112270.84,23,Male,800,0,160022.12
9905,52025.58,1793.05,104326.31,105767.06,20,Female,687,5,79411.09
9906,13318.55,1906.05,146963.8,100729.31,54,Male,550,4,83437.67
9907,31367.29,2257.71,17576.79,67271.64,70,Female,647,4,47570.62
9908,8974.36,2070.44,96113.53,82676.72,58,Non-Binary,711,1,148704.78
9909,44969.44,1946.13,54936.17,102694.39,37,Male,596,2,74560.21
9910,6088.38,1536.66,48366.43,93636.79,51,Female,541,4,80560.51
9911,6773.52,2188.18,8856.46,49830.91,68,Non-Binary,440,1,29592.26
9912,16211.87,2289.36,53198.71,53216.27,68,Male,755,1,82655.05
9913,9674.03,1754.97,16716.78,20000.0,23,Male,606,2,13788.63
9914,17864.61,2583.08,175387.19,112470.12,69,Male,652,3,127150.02
9915,5107.61,2059.03,9405.52,58238.74,22,Non-Binary,732,2,100157.18
9916,339.2,2104.1,31721.89,61583.87,53,Female,803,0,168033.12
9917,19802.83,1264.64,96336.2,67716.94,76,Female,691,3,71531.85
9918,17309.33,1294.6,119972.59,83245.42,51,Female,794,3,124367.85
9919,8360.22,2106.58,64464.22,54007.92,70,Male,769,3,81742.86
9920,56338.34,1757.12,28386.65,135369.08,50,Male,690,3,117684.58
9921,16146.1,1963.5,67313.42,130694.83,39,Male,587,0,179321.02
9922,609.66,1776.84,46362.33,120430.37,73,Male,577,2,144830.57
9923,24990.68,1979.92,54964.76,86362.42,50,Non-Binary,739,3,102870.68
9924,20429.59,1895.67,34213.56,69165.21,68,Male,814,5,95646.45
9925,24861.97,2771.31,0.0,83814.63,41,Male,672,5,83734.64
9926,34299.56,3101.86,27067.62,72211.59,60,Male,792,4,71220.36
9927,3522.19,2460.04,58572.68,61768.35,20,Male,570,5,60046.55
9928,39105.32,2668.37,0.0,106044.15,37,Non-Binary,766,2,136117.82
9929,27349.17,2217.57,57837.71,93361.14,47,Female,641,2,98226.25
9930,14426.85,1701.89,40278.23,69886.01,69,Female,544,2,59049.1
9931,16753.83,2792.69,152353.39,120466.89,28,Non-Binary,689,4,154042.39
9932,5665.19,2038.56,106194.43,80643.1,44,Male,792,4,140849.54
9933,13000.03,2111.2,31933.21,52483.75,53,Female,793,4,74323.19
9934,33605.22,1813.11,95233.13,141457.4,64,Non-Binary,668,5,151542.45
9935,740.97,2025.33,29765.46,25249.76,57,Female,777,0,63767.49
9936,20848.62,2677.82,49940.73,85417.76,76,Female,615,0,110941.94
9937,14138.72,2913.75,91682.65,78901.91,57,Female,538,0,84074.63
9938,31711.95,2287.43,51739.88,78827.36,50,Non-Binary,764,4,83472.09
9939,43715.91,2071.36,77661.05,102136.49,57,Non-Binary,691,3,87217.25
9940,16337.2,1328.07,74522.01,82077.36,60,Non-Binary,564,5,66266.28
9941,5861.42,1872.07,31665.83,66173.85,65,Male,703,5,92804.52
9942,61696.46,3129.08,157510.95,128604.46,61,Male,690,5,99632.81
9943,41681.7,2308.79,147797.55,92233.09,75,Male,587,4,55395.63
9944,30178.68,2200.06,21212.07,85219.57,69,Female,713,2,99194.33
9945,29084.84,1817.5,81432.73,96001.99,30,Non-Binary,648,3,88915.04
9946,31899.36,1676.81,111843.35,85467.74,63,Non-Binary,767,1,122808.8
9947,4536.27,1692.29,19438.06,60101.01,22,Male,721,0,127597.02
9948,6074.64,2006.47,72059.61,73972.71,35,Male,594,5,76218.76
9949,23943.51,2454.31,52020.53,62208.16,52,Non-Binary,657,4,52158.72
9950,7354.48,2109.69,0.0,35740.91,61,Non-Binary,538,3,25795.71
9951,19125.23,2653.43,15714.65,66412.81,52,Male,751,1,104695.34
9952,7116.33,2710.01,92853.42,101141.33,71,Female,716,1,192016.29
9953,14793.43,2014.63,86563.4,57909.47,72,Male,685,1,81489.8
9954,58292.78,1890.63,83551.36,122900.97,20,Male,590,0,102199.16
9955,27999.83,1875.07,53571.24,64157.12,64,Female,513,5,29406.09
9956,18225.3,1756.1,0.0,56348.2,28,Male,723,4,61572.47
9957,23386.35,1298.86,23830.4,48250.26,21,Non-Binary,715,5,39398.76
9958,33802.43,2109.05,61247.76,77456.31,54,Male,355,2,10477.04
9959,35755.2,1963.58,51450.74,85003.98,37,Male,680,4,71456.11
9960,37052.0,2088.6,3680.1,87509.09,71,Female,597,1,73567.05
9961,2682.1,2279.99,59484.08,74222.67,59,Male,626,1,114490.98
9962,57946.87,2065.86,148396.17,120315.06,46,Male,640,0,115665.54
9963,6825.97,2329.19,37154.8,47568.45,45,Male,554,0,56447.05
9964,21446.48,1629.85,70296.4,70375.25,53,Male,676,0,100349.08
9965,20977.1,1985.67,140367.18,108075.42,49,Male,520,0,104518.22
9966,5866.02,2595.62,0.0,25294.54,78,Male,684,2,32555.52
9967,47021.51,1988.61,104472.78,98881.14,18,Male,572,4,53859.08
9968,355.87,1773.21,72441.58,88380.11,22,Male,633,1,143895.63
9969,62909.29,2249.41,223822.1,134894.72,75,Male,626,2,102403.21
9970,9565.52,1324.8,108115.42,160192.18,36,Non-Binary,704,2,265541.21
9971,25947.52,2088.7,101679.3,82357.09,67,Non-Binary,521,4,47599.69
